,market,platform,from,to,transition_probability,weight,group
"202","market3","IOS APP","P7","P16",0.00103906899418121,0.0113596661032474,"group4"
"203","market3","IOS APP","P7","P9",0.000415627597672485,0.0113596661032474,"group4"
"204","market3","IOS APP","P7","P4",0.000831255195344971,0.0113596661032474,"group4"
"205","market3","IOS APP","P7","P18",0.000415627597672485,0.0113596661032474,"group4"
"206","market3","IOS APP","P7","P24",0.000207813798836243,0.0113596661032474,"group4"
"207","market3","IOS APP","P7","P14",0.000831255195344971,0.0113596661032474,"group4"
"208","market3","IOS APP","P7","P2",0.000207813798836243,0.0113596661032474,"group4"
"209","market3","IOS APP","P8","P10",0.999594753905099,0.0640787150262982,"group3"
"210","market3","IOS APP","P8","P9",0.000147362216327734,0.0640787150262982,"group3"
"211","market3","IOS APP","P8","P14",7.36811081638668e-05,0.0640787150262982,"group3"
"212","market3","IOS APP","P8","AppClose",0.0001105216622458,0.0640787150262982,"group3"
"213","market3","IOS APP","P8","P21",3.68405540819334e-05,0.0640787150262982,"group3"
"214","market3","IOS APP","P8","P1",3.68405540819334e-05,0.0640787150262982,"group3"
"215","market3","IOS APP","P9","P22",0.979229759065205,0.0880846262074957,"group3"
"216","market3","IOS APP","P9","P10",0.020555838447726,0.0880846262074957,"group3"
"217","market3","IOS APP","P9","P14",0.000160801865301637,0.0880846262074957,"group3"
"218","market3","IOS APP","P9","P21",5.36006217672125e-05,0.0880846262074957,"group3"
"219","market3","IOS APP","P10","AppClose",0.102124903290811,0.131205087770654,"group3"
"220","market3","IOS APP","P10","P9",0.460263768689613,0.131205087770654,"group3"
"221","market3","IOS APP","P10","P8",0.293780024829522,0.131205087770654,"group3"
"222","market3","IOS APP","P10","P18",0.0582414221198654,0.131205087770654,"group3"
"223","market3","IOS APP","P10","P22",0.0467982511380198,0.131205087770654,"group3"
"224","market3","IOS APP","P10","P4",0.0072149552888681,0.131205087770654,"group3"
"225","market3","IOS APP","P10","P19",0.0116950646827039,0.131205087770654,"group3"
"226","market3","IOS APP","P10","P21",0.009230104895734,0.131205087770654,"group3"
"227","market3","IOS APP","P10","P23",0.000629734252145595,0.131205087770654,"group3"
"228","market3","IOS APP","P10","P14",0.0027348458950323,0.131205087770654,"group3"
"229","market3","IOS APP","P10","P15",0.000863635545799673,0.131205087770654,"group3"
"230","market3","IOS APP","P10","P1",0.0051098436459814,0.131205087770654,"group3"
"231","market3","IOS APP","P10","P20",0.000431817772899836,0.131205087770654,"group3"
"232","market3","IOS APP","P10","P17",0.000323863329674877,0.131205087770654,"group3"
"233","market3","IOS APP","P10","P12",0.000197916479245758,0.131205087770654,"group3"
"234","market3","IOS APP","P10","P16",0.000143939257633279,0.131205087770654,"group3"
"235","market3","IOS APP","P10","P24",0.000161931664837439,0.131205087770654,"group3"
"236","market3","IOS APP","P10","B2",1.79924072041598e-05,0.131205087770654,"group3"
"237","market3","IOS APP","P10","P2",1.79924072041598e-05,0.131205087770654,"group3"
"238","market3","IOS APP","P10","P7",1.79924072041598e-05,0.131205087770654,"group3"
"239","market3","IOS APP","P11","AppClose",0.511111111111111,0.000637387748935326,"group4"
"240","market3","IOS APP","P11","B3",0.0333333333333333,0.000637387748935326,"group4"
"241","market3","IOS APP","P11","P6",0.196296296296296,0.000637387748935326,"group4"
"242","market3","IOS APP","P11","P7",0.17037037037037,0.000637387748935326,"group4"
"243","market3","IOS APP","P11","P23",0.037037037037037,0.000637387748935326,"group4"
"244","market3","IOS APP","P11","P5",0.0296296296296296,0.000637387748935326,"group4"
"245","market3","IOS APP","P11","P1",0.0111111111111111,0.000637387748935326,"group4"
"246","market3","IOS APP","P11","P15",0.0037037037037037,0.000637387748935326,"group4"
"247","market3","IOS APP","P11","P16",0.0037037037037037,0.000637387748935326,"group4"
"248","market3","IOS APP","P11","P19",0.0037037037037037,0.000637387748935326,"group4"
"249","market3","IOS APP","P12","AppClose",0.225092250922509,0.000639748444301753,"group6"
"250","market3","IOS APP","P12","P21",0.309963099630996,0.000639748444301753,"group6"
"251","market3","IOS APP","P12","P1",0.202952029520295,0.000639748444301753,"group6"
"252","market3","IOS APP","P12","P14",0.247232472324723,0.000639748444301753,"group6"
"253","market3","IOS APP","P12","P15",0.011070110701107,0.000639748444301753,"group6"
"254","market3","IOS APP","P12","P10",0.003690036900369,0.000639748444301753,"group6"
"255","market3","IOS APP","P13","P21",0.598173515981735,0.00206796914099017,"group5"
"256","market3","IOS APP","P13","AppClose",0.197488584474886,0.00206796914099017,"group5"
"257","market3","IOS APP","P13","P1",0.111872146118721,0.00206796914099017,"group5"
"258","market3","IOS APP","P13","P4",0.0559360730593607,0.00206796914099017,"group5"
"259","market3","IOS APP","P13","P19",0.0205479452054795,0.00206796914099017,"group5"
"260","market3","IOS APP","P13","P12",0.0045662100456621,0.00206796914099017,"group5"
"261","market3","IOS APP","P13","P14",0.00799086757990868,0.00206796914099017,"group5"
"262","market3","IOS APP","P13","P2",0.00114155251141553,0.00206796914099017,"group5"
"263","market3","IOS APP","P13","P15",0.00228310502283105,0.00206796914099017,"group5"
"264","market3","IOS APP","P14","AppClose",0.204756596060944,0.0190578936931663,"group5"
"265","market3","IOS APP","P14","P21",0.485445311532268,0.0190578936931663,"group5"
"266","market3","IOS APP","P14","P1",0.178496221974483,0.0190578936931663,"group5"
"267","market3","IOS APP","P14","P13",0.100458317849622,0.0190578936931663,"group5"
"268","market3","IOS APP","P14","P19",0.00916635699244395,0.0190578936931663,"group5"
"269","market3","IOS APP","P14","P4",0.00929022668153103,0.0190578936931663,"group5"
"270","market3","IOS APP","P14","P12",0.00706057227796358,0.0190578936931663,"group5"
"271","market3","IOS APP","P14","P15",0.000371609067261241,0.0190578936931663,"group5"
"272","market3","IOS APP","P14","P20",0.000371609067261241,0.0190578936931663,"group5"
"273","market3","IOS APP","P14","P22",0.00136256657995788,0.0190578936931663,"group5"
"274","market3","IOS APP","P14","P10",0.00222965440356745,0.0190578936931663,"group5"
"275","market3","IOS APP","P14","P23",0.000495478756348322,0.0190578936931663,"group5"
"276","market3","IOS APP","P14","P18",0.000247739378174161,0.0190578936931663,"group5"
"277","market3","IOS APP","P14","P9",0.00012386968908708,0.0190578936931663,"group5"
"278","market3","IOS APP","P14","P6",0.00012386968908708,0.0190578936931663,"group5"
"279","market3","IOS APP","P15","AppClose",0.681729671657826,0.0351578360921993,"group4"
"280","market3","IOS APP","P15","P4",0.176257302088229,0.0351578360921993,"group4"
"281","market3","IOS APP","P15","P3",0.0481434230846707,0.0351578360921993,"group4"
"282","market3","IOS APP","P15","P19",0.0279997314174444,0.0351578360921993,"group4"
"283","market3","IOS APP","P15","P2",0.0261196535285033,0.0351578360921993,"group4"
"284","market3","IOS APP","P15","P23",0.00382730141677298,0.0351578360921993,"group4"
"285","market3","IOS APP","P15","B2",0.00288726247230242,0.0351578360921993,"group4"
"286","market3","IOS APP","P15","B3",0.00100718458336131,0.0351578360921993,"group4"
"287","market3","IOS APP","P15","P14",0.00443161216678977,0.0351578360921993,"group4"
"288","market3","IOS APP","P15","P20",0.00255153427784865,0.0351578360921993,"group4"
"289","market3","IOS APP","P15","P9",0.00389444705566373,0.0351578360921993,"group4"
"290","market3","IOS APP","P15","P1",0.00711743772241993,0.0351578360921993,"group4"
"291","market3","IOS APP","P15","P8",0.00295440811119318,0.0351578360921993,"group4"
"292","market3","IOS APP","P15","P10",0.00355871886120996,0.0351578360921993,"group4"
"293","market3","IOS APP","P15","P21",0.00127576713892433,0.0351578360921993,"group4"
"294","market3","IOS APP","P15","P6",0.00201436916672262,0.0351578360921993,"group4"
"295","market3","IOS APP","P15","P7",0.00174578661115961,0.0351578360921993,"group4"
"296","market3","IOS APP","P15","P5",0.000470019472235278,0.0351578360921993,"group4"
"297","market3","IOS APP","P15","P22",0.00067145638890754,0.0351578360921993,"group4"
"298","market3","IOS APP","P15","P18",0.000470019472235278,0.0351578360921993,"group4"
"299","market3","IOS APP","P15","P24",0.00033572819445377,0.0351578360921993,"group4"
"300","market3","IOS APP","P15","P16",0.000268582555563016,0.0351578360921993,"group4"
"301","market3","IOS APP","P15","P12",6.7145638890754e-05,0.0351578360921993,"group4"
"302","market3","IOS APP","P15","B1",0.000134291277781508,0.0351578360921993,"group4"
"303","market3","IOS APP","P15","P17",6.7145638890754e-05,0.0351578360921993,"group4"
"304","market3","IOS APP","P16","AppClose",0.4688995215311,0.00246692665791636,"group4"
"305","market3","IOS APP","P16","B1",0.22200956937799,0.00246692665791636,"group4"
"306","market3","IOS APP","P16","P19",0.125358851674641,0.00246692665791636,"group4"
"307","market3","IOS APP","P16","P23",0.0679425837320574,0.00246692665791636,"group4"
"308","market3","IOS APP","P16","P15",0.0114832535885167,0.00246692665791636,"group4"
"309","market3","IOS APP","P16","P1",0.030622009569378,0.00246692665791636,"group4"
"310","market3","IOS APP","P16","P14",0.015311004784689,0.00246692665791636,"group4"
"311","market3","IOS APP","P16","P4",0.0229665071770335,0.00246692665791636,"group4"
"312","market3","IOS APP","P16","P20",0.0076555023923445,0.00246692665791636,"group4"
"313","market3","IOS APP","P16","P10",0.00669856459330144,0.00246692665791636,"group4"
"314","market3","IOS APP","P16","P17",0.00287081339712919,0.00246692665791636,"group4"
"315","market3","IOS APP","P16","P21",0.00191387559808612,0.00246692665791636,"group4"
"316","market3","IOS APP","P16","P18",0.015311004784689,0.00246692665791636,"group4"
"317","market3","IOS APP","P16","P2",0.000956937799043062,0.00246692665791636,"group4"
"318","market3","IOS APP","P17","P1",0.997458703939009,0.00185786725337816,"group4"
"319","market3","IOS APP","P17","P18",0.00127064803049555,0.00185786725337816,"group4"
"320","market3","IOS APP","P17","P19",0.00127064803049555,0.00185786725337816,"group4"
"321","market3","IOS APP","P18","P10",0.648305084745763,0.0167137231943041,"group4"
"322","market3","IOS APP","P18","AppClose",0.0607344632768362,0.0167137231943041,"group4"
"323","market3","IOS APP","P18","P8",0.201129943502825,0.0167137231943041,"group4"
"324","market3","IOS APP","P18","P19",0.0213276836158192,0.0167137231943041,"group4"
"325","market3","IOS APP","P18","P9",0.0401129943502825,0.0167137231943041,"group4"
"326","market3","IOS APP","P18","P22",0.0076271186440678,0.0167137231943041,"group4"
"327","market3","IOS APP","P18","P1",0.00720338983050847,0.0167137231943041,"group4"
"328","market3","IOS APP","P18","P4",0.00395480225988701,0.0167137231943041,"group4"
"329","market3","IOS APP","P18","P23",0.00254237288135593,0.0167137231943041,"group4"
"330","market3","IOS APP","P18","P14",0.00240112994350283,0.0167137231943041,"group4"
"331","market3","IOS APP","P18","P21",0.00112994350282486,0.0167137231943041,"group4"
"332","market3","IOS APP","P18","P20",0.00127118644067797,0.0167137231943041,"group4"
"333","market3","IOS APP","P18","P17",0.00112994350282486,0.0167137231943041,"group4"
"334","market3","IOS APP","P18","P2",0.000141242937853107,0.0167137231943041,"group4"
"335","market3","IOS APP","P18","P24",0.000282485875706215,0.0167137231943041,"group4"
"336","market3","IOS APP","P18","P12",0.000141242937853107,0.0167137231943041,"group4"
"337","market3","IOS APP","P18","P16",0.000282485875706215,0.0167137231943041,"group4"
"338","market3","IOS APP","P18","P13",0.000141242937853107,0.0167137231943041,"group4"
"339","market3","IOS APP","P18","P15",0.000141242937853107,0.0167137231943041,"group4"
"340","market3","IOS APP","P19","P4",0.97834420522102,0.375648010878084,"group4"
"341","market3","IOS APP","P19","AppClose",0.00761660570868368,0.375648010878084,"group4"
"342","market3","IOS APP","P19","P10",0.00972813996455639,0.375648010878084,"group4"
"343","market3","IOS APP","P19","P21",0.00133856189434788,0.375648010878084,"group4"
"344","market3","IOS APP","P19","P23",0.000251373125699131,0.375648010878084,"group4"
"345","market3","IOS APP","P19","P1",0.00139512084763018,0.375648010878084,"group4"
"346","market3","IOS APP","P19","P14",0.000452471626258437,0.375648010878084,"group4"
"347","market3","IOS APP","P19","P18",0.000414765657403567,0.375648010878084,"group4"
"348","market3","IOS APP","P19","P15",0.000169676859846914,0.375648010878084,"group4"
"349","market3","IOS APP","P19","P3",5.02746251398263e-05,0.375648010878084,"group4"
"350","market3","IOS APP","P19","P17",0.000119402234707087,0.375648010878084,"group4"
"351","market3","IOS APP","P19","P24",1.25686562849566e-05,0.375648010878084,"group4"
"352","market3","IOS APP","P19","P2",2.51373125699131e-05,0.375648010878084,"group4"
"353","market3","IOS APP","P19","P12",2.51373125699131e-05,0.375648010878084,"group4"
"354","market3","IOS APP","P19","P20",1.88529844274349e-05,0.375648010878084,"group4"
"355","market3","IOS APP","P19","P16",3.77059688548697e-05,0.375648010878084,"group4"
"356","market3","IOS APP","P23","AppClose",0.498582474226804,0.0183189960434746,"group4"
"357","market3","IOS APP","P23","B3",0.0835051546391753,0.0183189960434746,"group4"
"358","market3","IOS APP","P23","P19",0.0884020618556701,0.0183189960434746,"group4"
"359","market3","IOS APP","P23","P6",0.092139175257732,0.0183189960434746,"group4"
"360","market3","IOS APP","P23","P7",0.149355670103093,0.0183189960434746,"group4"
"361","market3","IOS APP","P23","P11",0.0125,0.0183189960434746,"group4"
"362","market3","IOS APP","P23","P5",0.0163659793814433,0.0183189960434746,"group4"
"363","market3","IOS APP","P23","P15",0.0047680412371134,0.0183189960434746,"group4"
"364","market3","IOS APP","P23","P1",0.0204896907216495,0.0183189960434746,"group4"
"365","market3","IOS APP","P23","P14",0.00682989690721649,0.0183189960434746,"group4"
"366","market3","IOS APP","P23","P16",0.00811855670103093,0.0183189960434746,"group4"
"367","market3","IOS APP","P23","P4",0.00502577319587629,0.0183189960434746,"group4"
"368","market3","IOS APP","P23","P20",0.00360824742268041,0.0183189960434746,"group4"
"369","market3","IOS APP","P23","P18",0.0038659793814433,0.0183189960434746,"group4"
"370","market3","IOS APP","P23","P24",0.000515463917525773,0.0183189960434746,"group4"
"371","market3","IOS APP","P23","P21",0.000902061855670103,0.0183189960434746,"group4"
"372","market3","IOS APP","P23","P17",0.00077319587628866,0.0183189960434746,"group4"
"373","market3","IOS APP","P23","P10",0.00335051546391753,0.0183189960434746,"group4"
"374","market3","IOS APP","P23","P2",0.00038659793814433,0.0183189960434746,"group4"
"375","market3","IOS APP","P23","P8",0.000128865979381443,0.0183189960434746,"group4"
"376","market3","IOS APP","P23","P13",0.000128865979381443,0.0183189960434746,"group4"
"377","market3","IOS APP","P23","P12",0.000257731958762887,0.0183189960434746,"group4"
"378","market3","IOS APP","P20","AppClose",0.318275154004107,0.0114965864345001,"group4"
"379","market3","IOS APP","P20","P19",0.252772073921971,0.0114965864345001,"group4"
"380","market3","IOS APP","P20","P2",0.258316221765914,0.0114965864345001,"group4"
"381","market3","IOS APP","P20","B2",0.019917864476386,0.0114965864345001,"group4"
"382","market3","IOS APP","P20","P15",0.02217659137577,0.0114965864345001,"group4"
"383","market3","IOS APP","P20","B3",0.00841889117043121,0.0114965864345001,"group4"
"384","market3","IOS APP","P20","P4",0.0316221765913758,0.0114965864345001,"group4"
"385","market3","IOS APP","P20","P23",0.0102669404517454,0.0114965864345001,"group4"
"386","market3","IOS APP","P20","P14",0.0162217659137577,0.0114965864345001,"group4"
"387","market3","IOS APP","P20","P7",0.0131416837782341,0.0114965864345001,"group4"
"388","market3","IOS APP","P20","B1",0.00184804928131417,0.0114965864345001,"group4"
"389","market3","IOS APP","P20","P1",0.017864476386037,0.0114965864345001,"group4"
"390","market3","IOS APP","P20","P6",0.0080082135523614,0.0114965864345001,"group4"
